rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
00465f40	audio	FUN_00465f40	state-runnable-now	191	3	0		stack,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259 | rec
00476650	render	FUN_00476650	state-runnable-now	191	1	0		stack,eax-deref	1	batch-render-s6 C1->C2 2026-05-25; ring-buffer scan + 4-arg emit; calls FUN_004764f0; U-4437
004982a0	input	FUN_004982a0	state-runnable-now	191	4	0		stack,eax-deref	0	ControllerPlayerDialog: DialogBoxParamA(id=0x68) confirmed at 004982a0; backup/restore 0x200b slot config; confirm→FUN_00497230; DAT_007730b0=slot; U-3010
004c4470	render	sub_004c4470 (rwID_MATRIXMODULE ctor)	state-runnable-now	191	1	0		stack,ecx-this,eax-deref	0	plugin id=0x402; size=0x18; LAB_ label not FUN_; U-2887 | batch-render-4-s2 plate at re/analysis/render_4_c1_to_c2_s2/sub_004c4470.md
00406070	gameplay	FUN_00406070	state-runnable-now	192	3	0		ecx-this,eax-deref	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
005aa900	audio	FUN_005aa900	state-runnable-now	192	1	0		stack,ecx-this,eax-deref	1	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005bf710	audio	FUN_005bf710	state-runnable-now	192	4	0		stack	1	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
00434720	frontend	FUN_00434720	state-runnable-now	193	1	0		stack,eax-deref	1	championship/cup progress screen; lap-time format FUN_00430b30/0042d290/0042d300; star particles; text scroll; D-1244 cleared; session hud_frontend_d2-20260503-
005aac20	audio	FUN_005aac20	state-runnable-now	194	2	0		stack,ecx-this,eax-deref	1	doubly-linked-list batch drain/unlink (stride 0xc or 0x8 per param_3); calls FUN_005ae920 free per node; callee of FUN_005aacf0; clears S-3683; promote_c2_rws_a
0040b180	util	FUN_0040b180	state-runnable-now	195	2	0		-	0	194b per-slot timer init at DAT_008a94e0/94e4/94e8/94ec=uVar2 (6 or 4); mirror 008a9570..7c; 8 slots of -1000 (0xfffffc18) at 008a9500..2c; uVar2 forced to 4 by
00556d70	hud	FUN_00556d70	state-runnable-now	195	3	0		stack,ecx-this	1	194B: vtable+0x118(DAT_00912a00,0x301a2) alloc 0x78B; zero 0x1e dwords; RGBA=0xFFFFFFFF; FUN_00556e90 colour; FUN_00557110 prop; obj[0x1c]=0x3f000000 obj[0x1d]=
005a8390	audio	FUN_005a8390	state-runnable-now	195	1	0		stack,ecx-this,eax-deref	0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
0043bf30	frontend	FUN_0043bf30	state-runnable-now	196	14	0		-	1	frontend sub-menu dispatcher: 14 conditional calls based on global flags 0x0067e7a8..0x0067e838 region; all callees depth-2 (D-1240..D-1253) | batch-frontend-fo
004cd070	render	RwRenderPrimitiveSubmit	state-runnable-now	196	3	0		stack,ecx-this,eax-deref	12	Im3D vertex-staging submit: writes count/handle/tag-0x24/stride/flags into DAT_00911d00+0x38+DAT_007d3ff8; tag=0x24=sizeof(Im3DVertex); dispatches FUN_004d40d0(
0040e590	util	FUN_0040e590	state-runnable-now	197	7	0		stack,ecx-this	1	race-start setup coordinator; 2360b; mod-12 round counter; 4-player slot assignment via FUN_0040b410 readiness codes; collision-resolution pass; score-sort path
004d7ca0	render	FUN_004d7ca0	state-runnable-now	197	2	0		ecx-this,eax-deref	2	guards DAT_007d6c50; calls FUN_004ccce0; iterates array at DAT_007d6c54 freeing structs via vtable +0x11c/+0x10c; calls FUN_004cc9f0; returns 1; U-5356 | batch-
004072e0	render	FUN_004072e0	state-runnable-now	198	2	0		stack,ecx-this,eax-deref	1	promoted_from=re/analysis/c0_promotion_render_a/0x004072e0.md; FUN_00406130(); loop 0..DAT_0063a5d0 stride 0xec from DAT_00639dfc; on iVar1==DAT_0063a5d8: color
00492370	boot	sub_00492370	state-runnable-now	198	15	0		stack	1	callee of entry; 4-param; 3-phase init then teardown sequence; strings: AppInitialiseOnBootup/AppDestroy/SoftwareTidyUpBeforeExiting/HardwareExitApplication; C2
005bcab0	audio	FUN_005bcab0	state-runnable-now	198	1	0		stack,ecx-this,eax-deref	1	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0047a020	vehicle	FUN_0047a020	state-runnable-now	199	3	0		stack,ecx-this,eax-deref	1	BSP collision init; writes DAT_006bf1c8/006bf1cc; zeroes 32-entry prim table 0x0086cac0 (stride 0x110); runs COURSE.LUA via FUN_0047b9b0 with Lua C table at LAB
004cce20	render	FUN_004cce20	state-runnable-now	199	1	0		stack,ecx-this,eax-deref	1	RW allocator subsystem init: init DAT_007d45cc list; FUN_004cc820(0x24 0x10 4 0 DAT_007d45d4 0x40000); install default malloc/free/calloc/realloc at vtable+0x10
005b03e0	audio	FUN_005b03e0	state-runnable-now	199	1	0		stack,ecx-this,eax-deref	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
0042c960	render	CameraTransitionStateMachine	state-runnable-now	200	3	0		stack,eax-deref	1	large camera/intro-sequence state machine; switch on DAT_0067ea6c; writes DAT_0067ed68 transition slider (0x15e→0→0); handles multiplayer mode DAT_0067e9fc==2; 
004c4360	render	FUN_004c4360	state-runnable-now	200	0	0		stack,eax-deref,fpu	1	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s2
0040d040	util	Course::ValidateCarsFinished	state-runnable-now	201	4	0		stack,ecx-this	1	car finish validator (200b); loop 4 cars @007f1a1c stride 16b; FUN_0041f320(state)+FUN_0041efc0(lap) vs expected; modes 10+6 use leader (FUN_00431d70); U-2607; 
00451820	gameplay	FUN_00451820	state-runnable-now	201	5	0		stack	0	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_am sweep-20260603-0427
00401f10	render	FUN_00401f10	state-runnable-now	202	3	0		ecx-this,eax-deref	0	promoted_from=re/analysis/render_frame_d4/0x00401f10.md; RW state (0x14/8/6) disable+loop FUN_004e6680 on DAT_00636ac0 array+restore; S-3120 S-3121; render_fram
00496c10	render	FUN_00496c10	state-runnable-now	202	2	0		stack,ecx-this,eax-deref	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
005b1500	audio	FUN_005b1500	state-runnable-now	203	3	0		stack	2	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
0043df00	frontend	FUN_0043df00	state-runnable-now	204	4	0		-	1	frontend game-session initializer; inits 19 globals; FUN_0040e480(0-2 val2)+(3 val0); FUN_0043d2a0(0,2) reset; S-2380; U-2387 U-2388 U-2389 | batch-frontend-fol
004656e0	audio	FUN_004656e0	state-runnable-now	206	5	0		stack,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259 | rec
004db770	render	FUN_004db770	state-runnable-now	206	8	0		-	0	rw-d3d9-fvf-stream-setup; set stream0; clear IB/FVF; RS 0x88/0x89; 4 or 6 element vertex decl via FUN_004d6e60; stride 0x1c; U-5426
00458a40	gameplay	FUN_00458a40	state-runnable-now	207	3	0		stack,eax-deref,fpu	1	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
0049e4b0	particle	FUN_0049e4b0	state-runnable-now	207	2	0		stack,eax-deref	0	batch-ad-s4: C1->C2 mechanical; lazy-create __thiscall; CritSec +0xC4; alloc 0xE0; sub-obj +0x78; calls FUN_0049cc80; PTR_DAT_005d0cbc
005a8890	audio	FUN_005a8890	state-runnable-now	207	2	0		stack,eax-deref	1	audio stream path-ptr attach: mutex(DAT_007dcae0) + copy to +0xc0/+0xd78 + DLL insert + bit0 of +0xd9c; D-7382 | C1->C2 batch_ah sweep-20260602-0245
005af070	audio	FUN_005af070	state-runnable-now	207	2	0		stack,eax-deref	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
0040c5b0	gameplay	FUN_0040c5b0	state-runnable-now	209	1	0		stack,eax-deref	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
0046c5f0	vehicle	FUN_0046c5f0	state-runnable-now	210	1	0		stack,ecx-this,eax-deref,fpu	3	triangle face normal helper; __fastcall EAX=apex ESI=output; cross-product then FastSqrt normalize; 209b; leaf; callee of VehicleWheelContactSolver 0x0046f6c0; 
004025f0	boot	FUN_004025f0	state-runnable-now	211	4	0		stack,ecx-this	0	perm.piz post-mount callee; 13-elem array init at 0x636578..0x636ac0 stride 0x1a; calls FUN_00401630/FUN_00401690/FUN_00402240/FUN_00402590; U-0169; S-0167..S-0
0045c030	gameplay	FUN_0045c030	state-runnable-now	211	3	0		stack,ecx-this,eax-deref,fpu	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259 [boun
005a9d00	audio	FUN_005a9d00	state-runnable-now	211	6	0		stack,eax-deref	3	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005b6260	audio	FUN_005b6260	state-runnable-now	211	0	0		stack	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
00414220	util	FUN_00414220	state-runnable-now	213	2	0		-	1	212b winner-add / loser-sub accumulator into _DAT_0089a380; selects coef by DAT_0089a368∈{0,1,2}; FUN_0040e4b0==-1 early-out; FUN_0040e470(0..3)==1 marks winner
004623e0	audio	FUN_004623e0	state-runnable-now	213	3	0		ecx-this,eax-deref	0	MUSIC_FN; music-channel play/stop/volume keyed on DAT_00605db8 index; DAT_0068f640 stride-8 obj array; U-0627..U-0629 U-0637; S-0620..S-0622 | C1->C2 batch_ah s
00477f50	render	FUN_00477f50	state-runnable-now	213	1	0		stack,ecx-this,eax-deref,fpu	3	batch_w s2 MIXED[gfx-particle-emitter+decal-shockwave-trail+geometry-plane-clip+anim-keyframe-interp+script-vm-handler-bank]; render-heavy mixed bucket | batch-
004095a0	gameplay	FUN_004095a0	state-runnable-now	214	3	0		stack,ecx-this,eax-deref	2	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
00414490	ai	FUN_00414490	state-runnable-now	214	3	0		stack,ecx-this,eax-deref,fpu	1	velocity-gated alt targeting: exclusion gate for bomb/deathmatch modes; no-powerup check; dot(norm_vel norm_delta)>threshold; writes target to param_6 | C1->C2 
004587a0	vehicle	FUN_004587a0	state-runnable-now	214	10	0		stack	1	PowerUp icon display init; loads PowerUpIcons.txd + IconCube.dff; 25 icon entries x 80 bytes at 0x0068b1a0..0x0068b970 | C1->C2 batch_ak sweep-20260603-0116
0042c3c0	util	FUN_0042c3c0	state-runnable-now	215	3	0		stack,fpu	0	"ratio formatter; ratio=param_2/param_1; param_4=normalize flag; 1.0→""1.0 ""; <0.01→""0.0 ""; else ""0.XX "" via %.2f; 1/1 case→0.75f; U-2268 U-2269 U-2270"
0045d250	audio	FUN_0045d250	state-runnable-now	215	7	0		stack	1	,audio player-select dispatcher; reads mode + FUN_0040e4b0/e500; dispatches FUN_0045cb20(1/0/0x27 ...) for mode 7/0xb transitions; depth-1-fill | C1->C2 batch_a
00490e70	render	FUN_00490e70	state-runnable-now	215	0	0		-	0	LineRain param init (defaults): byte colours + float ranges + velocity; U-3705 DAT_00771538/3c purpose | batch-render-2-s5 plate at re/analysis/render_2_c1_to_c
005a8560	audio	FUN_005a8560	state-runnable-now	215	5	0		stack,ecx-this,eax-deref	0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
00411f30	vehicle	FUN_00411f30	state-runnable-now	216	10	0		stack	1	promoted_from=re/analysis/powerups/0x00411f30.md; LaserTower + laser beam init; loads lazer.dff + LaserTower.dff; 6 beam entries x 44 bytes at 0x0063bb3c; color
0049de90	particle	FUN_0049de90	state-runnable-now	216	4	0		stack,ecx-this,eax-deref	2	batch_ad s3 C1->C2; fastcall dtor; 3 vtables; 2 base dtors; 2 inner COM release; 3 CS delete; S-4194..S-4197
00555280	hud	FontSys_ShutdownContextPool	state-runnable-now	216	3	0		ecx-this	1	C1->C2 batch-ae-s3; walks list DAT_00912a18 freeing each node+FUN_00555830; destroys pools a14/a08/0091325c/a0c/a10; U-5625 U-5626; S-4279
004892c0	particle	FUN_004892c0	state-runnable-now	218	3	0		stack,ecx-this,eax-deref	2	batch-ac-s2: allocate particle emitter slot; free-list scan; alloc buf FUN_00474db0(n,0x30); init RGBA=0xff; U-3958
0049f5b0	particle	FUN_0049f5b0	state-runnable-now	218	3	0		stack,ecx-this,eax-deref	0	batch-ad-s6 C1->C2 mechanical decomp; U-4184
00458b10	gameplay	FUN_00458b10	state-runnable-now	219	2	0		ecx-this,eax-deref,fpu	1	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
0049f4d0	particle	FUN_0049f4d0	state-runnable-now	219	3	0		stack,ecx-this,eax-deref	1	batch-ad-s6 C1->C2 mechanical decomp; U-4183
005554d0	hud	FUN_005554d0	state-runnable-now	219	1	0		stack,ecx-this,fpu	4	string-width accumulator: ASCII advance ctx+0x24[char*2]; extended ctx+0x12c table; per-char kerning ctx+0x0c; returns sum*scale; tracker-drift from C1 -- C2 pl
00460270	audio	FUN_00460270	state-runnable-now	220	4	0		stack,ecx-this,eax-deref	0	1-ch SFX dispatcher; index DAT_0088e670+0x470; speed-scaled vol via (local_8+base)*scale clamped; U-1075 | C1->C2 batch_ah sweep-20260602-0245
0040b540	util	FUN_0040b540	state-runnable-now	221	1	0		stack,ecx-this,eax-deref	2	loads 4-slot array from DAT_008a94e0; bubble-sort descending; override for DAT_007f0fd0==4||7 via FUN_00417740; state-9 special-case; U-0490; S-0491
00454cd0	render	FUN_00454cd0	state-runnable-now	222	4	0		stack,eax-deref	0	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_am sw
00405460	util	FUN_00405460	state-runnable-now	223	3	0		stack,ecx-this	1	camera spline step; 222b; guards on DAT_00639d70+DAT_00639d78; calls FUN_004c1c80 with ratio float pair; evaluates FUN_00404fa0 spline matrix if t<=bound; doubl
00407be0	gameplay	FUN_00407be0	state-runnable-now	225	1	0		stack,ecx-this,eax-deref	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
004c4dc0	util	FUN_004c4dc0	state-runnable-now	225	1	0		stack,eax-deref,fpu	18	RwMatrixInvert (identity fast-path + orthonormal 3x3-transpose fast-path + FUN_004c4eb0 general fallback); 23 callers span entire code-base; previous subsystem 
0041bf20	hud	FUN_0041bf20	state-runnable-now	226	2	0		ecx-this,eax-deref	0	225b two-record init at DAT_0063cab8 stride 0x16c (range 0x63cd90); FUN_004b6520(rec,0x10) zero-init; four per-slot fix-ups storing 0/1/2/3 indexed by DAT_007f1
0041d730	util	sub_0041d730	state-runnable-now	226	2	0		ecx-this,eax-deref	0	player-slot assignment init: zeroes 0x0063d298 slots stride 0x160; checks 007f1a14/18/24/28/34/38/44/48 pairs; caller=FUN_004111c0
004298e0	hud	TimeDisplay::InitForLap	state-runnable-now	226	2	0		stack	1	HUD time display init (225b); resets splits 0+1 to max time (0x3f7d70a4/0x3b/9); FUN_00430b00 x4+FUN_00411580 x2; writes 0067d99c/994/98c+008991bc; callee of FU
00465940	audio	FUN_00465940	state-runnable-now	228	5	0		stack,ecx-this,eax-deref	2	4-slot resequenced SFX; game_state==3; iterates 4 slots at DAT_00604a10+4..7; stop+freq*scale+vol; 3D pos from param_2; U-1087 | C1->C2 batch_ah sweep-20260602-
00465a30	audio	FUN_00465a30	state-runnable-now	228	5	0		stack,ecx-this,eax-deref	1	4-slot resequenced SFX player; game_state==3; base DAT_00604a10+4 slots 4..7; descending pitch iVar3*_DAT_005cd0b8; vol 0.5; first-free-slot semantics; param po
0046d570	ai	FUN_0046d570	state-runnable-now	228	2	0		stack,fpu	3	vehicle forward-angle projection: normalizes +0x88 heading; dots with velocity +0xac; acos*scale → game-angle units; returns float | C1->C2 batch_ak sweep-20260
00486370	particle	FUN_00486370	state-runnable-now	228	2	0		stack,eax-deref	1	batch-ac-s1: spawn into spark ring-buffer (cap 0x95=149 at DAT_00703038; stride 0x1f); 16-float matrix copy; reads param_1+0x30/0x34/0x38; random FUN_00472650(0
0040de30	render	sub_0040de30	state-runnable-now	229	4	0		stack,eax-deref	0	promoted_from=re/analysis/render_frame_d3/0040de30.md; MinimapCameraOrthoSetup; saves frame matrix+viewwindow+projection; sets ortho 0.6×0.45; calls WorldRender
00430670	frontend	FUN_00430670	state-runnable-now	229	1	0		stack,ecx-this,eax-deref	0	player slot resolver: mode10→nth non-zero in DAT_0067ea98; else FUN_00413f90+stride 0x30; resolves collision when entry==DAT_007f1a1c; returns slot or -1; U-342
00455b50	hud	FUN_00455b50	state-runnable-now	229	6	0		eax-deref	0	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_am sw
0041b540	hud	FUN_0041b540	state-runnable-now	230	6	0		-	0	 non-ghost branch 1 (229b); 5 init calls on 0063c8xx; boolean cascade 6 guards; 4 entries stride 116b active at +0x6c; FUN_0041af50; counter 0063cab0; D-7732
0047ba20	gameplay	FUN_0047ba20	state-runnable-now	230	1	0		stack,ecx-this,eax-deref,fpu	1	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
005b6820	audio	FUN_005b6820	state-runnable-now	230	1	0		stack,ecx-this,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
00477920	util	FUN_00477920	state-runnable-now	231	2	0		stack,ecx-this	1	 particle/debris color timing (~230b); 256 entries bitfield 006bf198; time ratio; RGBA alpha from frame counter; FUN_004778e0 expire; D-7750
004c5cb0	render	FUN_004c5cb0	state-runnable-now	231	2	0		stack,ecx-this,eax-deref	8	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s3
004cc400	render	FUN_004cc400	state-runnable-now	231	4	0		stack,eax-deref	3	RwStreamReadChunkHeader: reads 12-byte RW chunk header; decodes version (old-style shift8/new-style major.minor); validates type via FUN_004cc4f0; outputs type/
0041a9d0	render	FUN_0041a9d0	state-runnable-now	232	2	0		stack,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
0045c550	gameplay	FUN_0045c550	state-runnable-now	232	0	0		stack,ecx-this,eax-deref	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259
00427f00	hud	FUN_00427f00	state-runnable-now	233	7	0		stack,eax-deref	3	text draw: vtable[8](DAT_007d3ff8+0x20)(9,2); FUN_00427840; FUN_00552d10; FUN_00556e90(DAT_0067d83c &p4×4); FUN_00427680(p2 p3 p6 p5); FUN_00556ca0(DAT_0067d838
00465b20	audio	FUN_00465b20	state-runnable-now	233	5	0		stack,eax-deref	1	2-slot entity SFX player; game_state==3; player-relative ch param_3*0x90+0x6b0; pitch=param_3*_DAT_005cd0b8+base; vol 1.0; first-free-slot; U-2439 | C1->C2 batc
